index,speaker,file,word,time,word.duration,c1.duration,vowel.duration,closure.duration,rvot,c2.duration,v2.duration,sentence.duration
1,pl04,pl04-001,poto,1.539977,348.95507238220233,90.00000000000009,79.21341113081604,81.99604149943896,18.79054736974495,100.7865888691839,78.95507238220235,1.115012
2,pl04,pl04-002,pugu,4.836828556787224,368.19539932946645,118.13744321277575,70.00000000000028,75.51995201220319,14.480047987796674,89.99999999999986,90.05795611669055,1.0699769999999997
3,pl04,pl04-003,poko,7.144966,317.394920125543,104.51537406345501,73.69000337503273,63.33925942596874,18.4553631355433,81.79462256151204,57.39492012554326,0.9750110000000003
4,pl04,pl04-004,putu,9.499977,338.77095151657244,130.0000000000008,55.72251566924891,69.04362177800927,25.23386255274218,94.27748433075145,58.7709515165713,0.9849890000000006
5,pl04,pl04-005,podo,11.854989,345.12054300408755,120.000000000001,88.46629598221512,52.71853255803549,8.815171459747972,61.533704017783464,75.12054300408799,0.9849879999999995
6,pl04,pl04-006,pata,14.294943,318.9602466266699,89.99999999999986,87.8155780119183,58.39701892373128,13.787403064350556,72.18442198808184,68.96024662666989,0.9599999999999991
7,pl04,pl04-007,pogo,16.649902299190458,338.9736292517114,111.10172463768464,73.68991940254688,69.54667460166775,13.779618876593958,83.3262934782617,70.85569173321815,0.9899769999999997
8,pl04,pl04-008,puku,18.941533746996555,307.23027935523464,113.45525300344406,45.2614964789646,72.39984152644752,27.931817967790096,100.33165949423761,48.18187037858834,0.9899319999999996
9,pl04,pl04-009,pada,21.055970842819566,344.37440723671386,83.98415718043495,106.47594219845402,43.20053175075955,14.050867169679293,57.251398920438845,96.66290893738605,1
10,pl04,pl04-010,paka,22.95866207528961,327.3691206329943,97.22983388350315,86.16052114759398,65.99142170906092,18.46856283693299,84.4599845459939,59.51878105590325,0.9599550000000008
11,pl04,pl04-011,pudu,25.534989,328.43952960526224,129.4767472183871,59.51878105590325,58.21279905642385,12.79167266928738,71.00447172571123,68.43952960526067,0.9749200000000009
12,pl04,pl04-012,paga,28.144989,355.0704225023935,99.69060525811457,104.86642376516286,54.75009031203726,10.692880664684878,65.44297097672214,85.07042250239394,0.994965999999998
13,pl04,pl04-013,poto,30.610023,308.7044103720267,98.60846006143476,74.82361047027553,59.60610100207475,24.083295256456694,83.68939625853145,51.582943581784946,0.9548749999999977
14,pl04,pl04-014,pugu,32.99034425300086,344.62174699913817,121.30478873667982,64.05346321142247,58.85064299665288,13.705492322486634,72.55613531913951,86.70735973189636,1.3400000000000034
15,pl04,pl04-015,poko,35.21851957165384,293.9054949853457,98.63090512936878,64.05340390585934,62.82213065956199,30.987332655278976,93.80946331484097,37.41172263527659,0.8800000000000026
16,pl04,pl04-016,putu,37.37206483151709,311.19751101164184,117.33676644701063,52.71651825880497,68.77718277939948,34.388476608796736,103.16565938819622,37.97856691763002,0.9150109999999998
17,pl04,pl04-017,podo,39.45849439714416,332.1707494586903,103.73250367054965,94.09615087054846,51.49592519947532,7.147023115265938,58.64294831474126,75.69914660285093,0.9399999999999977
18,pl04,pl04-018,pata,41.62847933237933,315.73226527046216,90.69508517643499,85.59348663525412,62.60201859549852,17.596077213482886,80.1980958089814,59.24559764979165,0.9049890000000005
19,pl04,pl04-019,pogo,43.879955,347.0817771006196,118.07668703011842,81.0587323764409,62.78092839173155,10.908828314121877,73.68975670585343,74.25660098820686,0.9649880000000053
20,pl04,pl04-020,puku,46.184943,314.4669068796375,126.8030585689246,36.27803407056973,79.49437636963097,27.424530990877827,106.9189073605088,44.466906879634394,0.9150119999999973
21,pl04,pl04-021,pada,48.60168506850854,316.865953835169,88.42770804702837,103.73250367054254,39.281733718091516,11.861986055798468,51.143719773889984,73.56202234370812,0.944987999999995
22,pl04,pl04-022,paka,50.82502329951075,325.36861807046336,94.93170048925492,81.92371560479472,64.78150988004927,30.448329555206044,95.22983943525531,53.2833625411584,0.9100219999999979
23,pl04,pl04-023,pudu,53.205363302707326,319.6256972926719,119.62569729267614,59.49709593078012,48.86959348659303,16.88434326631949,65.75393675291252,74.7489673163031,0.8899769999999947
24,pl04,pl04-024,paga,55.549955,345.3094011755127,116.79421485893471,90.12824089408156,--undefined--,--undefined--,--undefined--,75.30940117550955,0.9400000000000048
25,pl04,pl04-025,poto,57.989955,299.4827684263228,89.9999999999963,78.5417392028478,62.80281946888522,18.655441328270683,81.4582607971559,49.48276842632282,0.8849879999999999
26,pl04,pl04-026,pugu,60.054989,326.221698469233,135.19517531636893,49.31545256468439,59.9083698032814,27.952493961386438,87.86086376466784,53.850206823511826,0.9199540000000042
27,pl04,pl04-027,poko,62.16829415696926,321.682843030743,99.76459369407564,75.39028955291371,65.7430865233195,30.78487326042989,96.5279597837494,50.00000000000426,0.8899779999999993
28,pl04,pl04-028,putu,64.149955,311.36024339313906,116.36592136585477,54.417020100643754,62.09897998679992,27.11807854669246,89.21705853349238,51.36024339314815,0.9199540000000042
29,pl04,pl04-029,podo,66.459955,329.25655296203615,120.00000000000455,84.55093518830381,--undefined--,--undefined--,--undefined--,69.25655296203104,0.8699770000000058
30,pl04,pl04-030,pata,68.65083089846478,324.2346062116752,96.36343191604624,90.69499474453835,53.516784166859566,18.548890707776877,72.06567487463644,65.11050467645418,0.9199999999999875
31,pl04,pl04-031,pogo,70.79649034789655,325.36829364599384,110.53452484489412,70.28862092701615,68.53821240946445,10.819907991987066,79.35812040145152,65.18702747263205,0.8700219999999916
32,pl04,pl04-032,puku,72.88003845786731,296.4592640711743,110.53452484489412,54.41699684671164,65.91024079095575,32.153722276561325,98.06396306751708,33.44377931205145,0.9099769999999978
33,pl04,pl04-033,pada,75.09342413816577,318.5661690401389,81.56486183422373,103.2261899577378,48.10446404759716,13.11465740495521,61.21912145255237,72.555995795625,0.9349660000000029
34,pl04,pl04-034,paka,77.3212439792403,319.69985647445753,92.96236961313298,77.09074553285689,66.87734124120936,23.250809786162563,90.12815102737193,59.51859030109574,0.9049890000000005
35,pl04,pl04-035,pudu,79.534966,320.550193327648,128.39017321267931,61.78596516971879,53.84332583133755,18.712669964273232,72.55599579561078,57.81805914963911,0.9249889999999965
36,pl04,pl04-036,paga,81.87899848239543,324.8014499288274,95.96751760456357,84.28878445018029,58.01730345980616,16.239223487275467,74.25652694708162,70.28862092700194,0.9499770000000041
37,pl04,pl04-037,poto,84.29164733089655,300.42717009123976,93.29566910345477,72.2226963053032,63.26756695288793,14.509736741800339,77.77730369468827,57.131500987793515,0.8700230000000033
38,pl04,pl04-038,pugu,86.45482096974898,344.73065494802313,120.12203025102508,60.000000000002274,78.64377153073576,28.713637733787323,107.35740926452308,57.25121543247269,0.9500230000000016
39,pl04,pl04-039,poko,88.59111124623264,290.2944420472835,102.03186908759676,52.1496219781028,60.759101922087666,30.0063516872342,90.76545360932187,45.34749737226207,0.8999999999999915
40,pl04,pl04-040,putu,90.7444066754064,304.96191982845744,108.26714997627107,60.08543401824795,61.584219659408745,30.62252093967288,92.20674059908163,44.40259523485679,0.9049890000000005
41,pl04,pl04-041,podo,92.85264178762785,324.8014499288274,107.31321237214786,83.71312030851641,56.1680024693203,10.118877222168976,66.28687969148928,67.48823755667388,0.924987999999999
42,pl04,pl04-042,pata,94.90722978403751,322.55969646560345,90.720616149909,88.99446359306751,56.84439344751979,11.19974277199276,68.04413621951255,74.80048050311439,0.9299769999999938
43,pl04,pl04-043,pogo,97.26888879587368,337.37473556446673,109.4008374105897,79.35812040145152,67.24779703104389,25.081449283234747,92.32924631427863,56.28653143814688,0.9399999999999977
44,pl04,pl04-044,puku,99.44490281119297,307.7961384142327,115.63611829927822,49.31540339232754,64.10513404777873,30.98353306764068,95.08866711541941,47.755949607207526,0.9050340000000006
45,pl04,pl04-045,pada,101.30189733497842,321.40038762591416,93.06866502157618,96.82398022476946,48.03594073456452,15.140079040662613,63.17601977522713,68.3317226043414,0.8899770000000018
46,pl04,pl04-046,paka,103.14616685803344,318.77614196656623,88.77614196656225,84.67803548234087,58.33064176130165,26.99132275635918,85.32196451766083,60.000000000002274,0.8700230000000033
47,pl04,pl04-047,pudu,105.23543448916202,306.09560726276186,119.5315108379873,64.69269723682203,49.71110990560135,11.508011546951025,61.21912145255237,60.65227773540016,0.8949659999999966
48,pl04,pl04-048,paga,107.35273221903311,344.0741363120452,99.76449421897371,96.93027563321266,51.43342618967495,17.154663585884578,68.58808977555952,78.7912766842993,0.9000000000000057
49,pl04,pl04-049,poto,109.76226014500196,293.625045485399,87.71685499803539,80.06888527933143,55.471100211320845,21.05280160436962,76.52390181569046,49.31540339234175,0.8749210000000005
50,pl04,pl04-050,pugu,112.064966,381.7606486686742,175.42953562488606,59.51859030109574,--undefined--,--undefined--,--undefined--,69.72177720984973,0.9649890000000028
51,pl04,pl04-051,poko,114.14796140779822,293.05155818019557,106.5599752367632,57.8180591496249,61.99477155809063,30.63178625730245,92.62655781539308,36.04696597841439,0.8700229999999891
52,pl04,pl04-052,putu,116.14189000641096,313.464575585769,121.87139918795253,52.71646569525501,58.944675100150334,24.53245360568701,83.47712870583734,55.39958199672412,0.9049879999999888
53,pl04,pl04-053,podo,118.28497592273685,302.6945449598486,94.0960570474374,83.3260264215312,47.5963800622452,9.98261373193543,57.57899379418063,67.69346769669937,0.8699780000000032
54,pl04,pl04-054,pata,120.309977,311.93906439006014,98.23898302326484,82.75918270437899,48.88735717257475,20.114477099781425,69.00183427235618,61.93906439006014,0.8949660000000108
55,pl04,pl04-055,pogo,122.2830956226903,315.7896780287359,106.56661882481444,80.29275848488737,--undefined--,--undefined--,--undefined--,66.32071490693647,0.9250339999999966
56,pl04,pl04-056,puku,124.46049808204593,281.154483708022,117.33664945072064,41.94643506934881,57.30472026009181,28.288681030062435,85.59340129015425,36.277997897798286,0.9049890000000005
57,pl04,pl04-057,pada,126.61209313889272,307.2292946970805,92.87286110728132,80.5813163416218,--undefined--,--undefined--,--undefined--,84.35643358980371,0.8849890000000045
58,pl04,pl04-058,paka,128.67665806586163,317.4319616223613,103.31893413837179,69.99999999999318,65.54124863239963,24.45875136760378,90.00000000000341,54.11302748399294,0.8599550000000136
59,pl04,pl04-059,pudu,130.78289623433233,288.8031707298353,122.0697656676748,45.14885697267346,44.86139544093248,9.989747586388376,54.85114302732086,66.73340506216618,0.8699770000000058
