index,speaker,file,word,time,word.duration,c1.duration,vowel.duration,closure.duration,rvot,c2.duration,v2.duration,sentence.duration
1,pl03,pl03-001,paka,1.3972906986788678,384.86860028742575,102.09536824344889,105.18916728112937,74.95703620012773,25.900812428248933,100.85784862837667,76.72621613447083,1.1349660000000001
2,pl03,pl03-002,poko,3.8300654034894106,367.25074767704103,130.88483994101585,65.58835953468378,76.94974853308256,36.48864850180722,113.43839703488977,57.33915116645161,1.0449439999999997
3,pl03,pl03-003,pugu,6.019955,355.87380221525234,129.94975368740035,81.75320915517403,50.64394567662944,15.563263820694395,66.20720949732384,77.9636298753541,1.0824613459267853
4,pl03,pl03-004,podo,8.563546650172054,395.7204079153982,136.46060446362185,88.48246275323213,71.3835138681187,2.248745346108194,73.63225921422689,97.14508148431733,1.140046
5,pl03,pl03-005,putu,10.899955,387.2498767075481,134.71272444937375,89.10122123402431,82.13012053201751,24.055933784584482,106.186054316602,57.249876707548,1.1350110000000004
6,pl03,pl03-006,poto,13.369955,359.93041926164085,130.0000000000008,78.33459146764277,78.91593472222524,22.749473810131704,101.66540853235695,49.930419261640324,1.075011
7,pl03,pl03-007,pada,15.699977,401.7289647324809,139.9999999999988,96.65784382082165,67.02144682969013,13.279834919075029,80.30128174876516,84.76983916289527,1.0507960572221542
8,pl03,pl03-008,puku,17.864041995219058,390.7838469137523,160.25817162368128,48.88183613231689,88.7499902070914,38.02300681785198,126.77299702494338,54.87084213281079,1.0849879999999992
9,pl03,pl03-009,paga,19.714943,355.01314625413374,99.99999999999787,97.23000430804163,55.69277528190497,9.276753754722478,64.96952903662745,92.81361290946677,0.9950120000000027
10,pl03,pl03-010,pata,22.05349450136157,361.3683778573389,106.42627613619027,84.76976645731327,68.06597391932456,23.524169081163393,91.59014300048796,78.5821922633474,1.0500229999999995
11,pl03,pl03-011,pudu,24.264966,341.35931659077914,129.999999999999,64.0950507744229,67.07278693601637,13.365677585522207,80.43846452153858,66.82580129481863,1.0149659999999976
12,pl03,pl03-012,pogo,26.179977,358.5793981030818,119.99999999999744,78.22291197072317,57.05001099805074,14.72707703122822,71.77708802927896,88.57939810308224,1.0049889999999984
13,pl03,pl03-013,paka,29.109977,353.9222902907255,99.99999999999787,88.09530189247994,80.73802831257026,21.166669794951076,101.90469810752134,63.92229029072638,1.044989000000001
14,pl03,pl03-014,poko,31.949977,357.35951554135784,110.00000000000298,69.99999999999318,89.41924352828323,40.580756471719326,130.00000000000256,47.35951554135909,1.034920999999997
15,pl03,pl03-015,pugu,34.259955,315.8424747971935,128.9779478337323,44.55048324956579,--undefined--,--undefined--,--undefined--,64.96945473895721,0.9500220000000041
16,pl03,pl03-016,podo,36.63363825353745,319.8972200003567,106.33874646255492,74.95697009471058,54.197022974179276,10.846006931103602,65.04302990528288,73.55847353780831,1.014921000000001
17,pl03,pl03-017,putu,38.986555863627366,366.92273009711585,133.39913637263123,75.74063221560579,78.77308827555396,15.48627950884196,94.25936778439592,63.52359372448291,1.0799999999999983
18,pl03,pl03-018,poto,41.279955,335.8791254293294,109.99999999999943,76.75875788564213,65.22933138666076,23.871635112470813,89.10096649913157,60.019401044556275,0.9799999999999969
19,pl03,pl03-019,pada,43.58265461156946,339.07867806613723,103.95112758232017,85.38842622833442,--undefined--,--undefined--,--undefined--,87.244696363733,0.9649430000000052
20,pl03,pl03-020,puku,45.858880057612225,314.94716630596287,121.14294238777745,35.402505697504694,78.52987306738157,39.03390217453051,117.56377524191208,40.83794297876864,0.9749199999999973
21,pl03,pl03-021,paga,48.20533320712398,381.15413446850965,124.37009907170449,100.85734402332491,--undefined--,--undefined--,--undefined--,101.4761007351197,1.0699770000000015
22,pl03,pl03-022,pata,50.707135806655316,367.54148680891774,120.65755880090734,87.86345307552779,63.930649816242635,14.651452582299385,78.58210239854202,80.4383725339406,1.044989000000001
23,pl03,pl03-023,pudu,52.994989,307.65315176503094,130.00000000000256,49.57051242252675,57.50914783320127,16.74165758274171,74.25080541594298,53.83183392655866,0.954966000000006
24,pl03,pl03-024,pogo,55.32022101099123,319.2784632885548,99.00107388791923,79.8196158221387,60.76159954535143,7.301638752601036,68.06323829795247,72.3945352805444,0.9899769999999961
25,pl03,pl03-025,paka,58.149955,304.27890635039745,90.00000000000341,70.00000000000028,60.03614584462014,29.96385415537617,89.9999999999963,54.27890635039745,0.9200000000000017
26,pl03,pl03-026,poko,60.27400613339478,327.0580566425849,100.98286660522149,70.00000000000028,73.52929766775418,36.47070233224525,109.99999999999943,46.07519003736371,0.9649880000000053
27,pl03,pl03-027,pugu,62.52611602293741,318.65970657676,103.33237087052538,58.1631309091577,72.44954629862832,34.904928984282435,107.35447528291076,49.80972951416618,1.0049889999999948
28,pl03,pl03-028,podo,64.874966,349.13019759557073,120.00000000000455,82.41568921648934,--undefined--,--undefined--,--undefined--,89.13019759556562,1.1299319999999966
29,pl03,pl03-029,putu,66.599955,274.9771590929697,109.15056181892169,56.92554831796315,53.637204936563876,26.801069860539428,80.4382747971033,28.462774158981574,0.844361405903399
30,pl03,pl03-030,poto,69.199977,287.48063797215195,89.9999999999892,70.63566617671313,47.829671226040205,11.534662597256329,59.36433382329653,67.48063797215309,0.9449890000000067
31,pl03,pl03-031,pada,71.639977,305.94742798385255,91.85786583152833,80.43827479711751,--undefined--,--undefined--,--undefined--,85.94742798385369,0.9599549999999937
32,pl03,pl03-032,puku,74.07489222352268,345.30760717038333,135.08477647731354,50.00000000001137,66.81610844049146,33.183891559502854,99.99999999999432,60.22283069306411,1.0549660000000074
33,pl03,pl03-033,paga,76.51147292469916,344.6470697076336,103.49307530083252,90.17754017222046,40.67589837686114,13.155870141204673,53.831768518065815,97.1446857165148,1.0649429999999995
34,pl03,pl03-034,pata,79.1954795554318,313.7092717087455,94.49744456819076,79.37298018558181,--undefined--,--undefined--,--undefined--,89.2118271405451,0.9649890000000028
35,pl03,pl03-035,pudu,81.34233562313435,328.55941474821293,117.56363239578604,66.20688771762673,61.84448150379751,12.004375248437782,73.84885675223529,70.94003788256487,1
36,pl03,pl03-036,pogo,83.79340464501162,354.23423280201405,116.55035498837663,87.94493549899585,--undefined--,--undefined--,--undefined--,90.95712611674855,1.0499769999999984
37,pl03,pl03-037,paka,86.719955,313.8150549664829,94.15668917436903,73.63195923736043,67.5221984204768,20.959903856351048,88.48210227682785,57.54430427792556,0.9849880000000013
38,pl03,pl03-038,poko,88.98514145577923,354.59614213274904,114.83554422076736,70.17248781259866,77.71545968205373,33.709590179412885,111.42504986146662,58.1630602379164,1.0849890000000073
39,pl03,pl03-039,pugu,91.669955,326.6264646755843,106.26577991796182,73.09676628291584,52.52757622865545,21.104383008704986,73.63195923736043,73.63195923734622,1.0400000000000063
40,pl03,pl03-040,podo,94.3390043704001,334.12821838800255,100.9506295998932,82.81989051350536,60.19001541291402,9.729408064586664,69.91942347750069,80.4382747971033,1.0449429999999893
41,pl03,pl03-041,putu,96.844966,359.6672118523401,122.06492322086149,79.81951883714089,67.90407616661298,30.2114817753818,98.11555794199478,59.667211852342916,1.1099770000000007
42,pl03,pl03-042,poto,99.35279570237873,366.7004585381193,112.17029762127595,94.27236728259913,70.2917336381148,15.43589907927867,85.72763271739348,74.53016091685072,1.0749660000000034
43,pl03,pl03-043,pada,101.924989,309.8713259403638,90.00000000000341,76.3199432255135,--undefined--,--undefined--,--undefined--,89.87132594036495,0.9699770000000001
44,pl03,pl03-044,puku,104.024966,330.82592452259973,129.99999999999545,64.69961332749108,60.0751471004628,20.98188365663134,81.05703075709414,55.069280438019064,1.0049889999999948
45,pl03,pl03-045,paga,106.519977,340.3825878379507,106.17998969313192,85.38832247693051,57.09259221403329,11.589319343514148,68.68191155754744,80.13236411034086,1.0549660000000074
46,pl03,pl03-046,pata,108.749955,381.6583418417707,129.99999999999545,98.20686376728816,57.40419704535782,24.388939187360847,81.79313623271867,71.65834184176845,1.0799999999999983
47,pl03,pl03-047,pudu,111.329977,348.6194721020297,99.99999999999432,82.79287482798736,64.21697205598775,12.990153116035685,77.20712517202344,88.61947210202459,0.9849889999999988
48,pl03,pl03-048,pogo,113.749977,367.91123998833086,129.99999999999545,106.11622051307279,--undefined--,--undefined--,--undefined--,80.4382747971033,1.0799549999999982
49,pl03,pl03-049,paka,116.69216008767054,345.2658256676102,100.23846551639792,87.2445903568746,69.24284354684573,18.620502769991276,87.86334631683701,69.91942347750069,1.0099769999999921
