pl04	1.2139	26/05/2017 17:55:57	Mowie pudu teraz	u	*	*	*	*	*	*	*	*	29.6155	-2.9535	27.6554	-2.3623	25.6903	-1.7843	23.6931	-1.3246	21.6779	-0.9529	19.6506	-0.6572	17.6166	-0.4148	15.5828	-0.1313	13.5379	0.1252	11.4793	0.4479	9.3971	0.7892	*	*	*	*	*	*	*	*	*	*	*	*	-8.6133	11.099	-11.8384	12.7826	-14.6337	12.769	-16.9176	11.3243	-19.0456	9.6132	-20.8857	7.425	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-33.8889	-18.0322	-33.7833	-20.8995	-34.1755	-23.2101	-35.2462	-24.9344	*	*
pl04	1.2979	26/05/2017 17:56:00	Mowie paga teraz	a	*	*	*	*	*	*	*	*	28.7	-5.8078	27.031	-4.5711	25.2973	-3.3853	23.5012	-2.2441	21.5858	-1.4864	19.5902	-1.0978	17.5845	-0.7303	15.5647	-0.4046	13.5398	0.1852	11.4768	1.2016	9.334	2.4393	7.0749	4.0059	4.7131	5.4036	2.2995	6.356	-0.1323	6.9023	-2.5313	6.9767	-4.9313	6.8905	-7.2902	6.5366	-9.6342	6.0663	-11.8451	5.1759	-13.8839	3.877	-15.5915	1.9134	-17.061	-0.3621	-18.4194	-2.6392	-19.8625	-4.5808	-21.2926	-6.4182	-22.8096	-8.0287	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-37.1993	-23.5217	-38.2411	-25.3547
pl04	1.4283	26/05/2017 17:56:14	Mowie poto teraz	O	*	*	*	*	*	*	*	*	28.0534	-7.8238	26.3603	-6.9439	24.6562	-5.998	22.8997	-5.1255	21.0814	-4.4081	19.1876	-4.0382	17.2612	-3.9137	15.3398	-3.7885	13.4258	-3.4318	11.4896	-2.5865	9.4736	-1.2093	7.3418	0.3606	5.0796	2.0212	*	*	*	*	*	*	-5.3683	8.6208	-8.183	9.6154	-10.7902	9.5885	-13.2083	8.8878	-15.4774	7.7889	-17.4969	6.1609	-19.1369	3.8645	-20.5026	1.2533	-21.7501	-1.3315	-23.0751	-3.5821	-24.6452	-5.3223	*	*	*	*	*	*	*	*	*	*	*	*	-34.7069	-17.299	-35.4632	-19.4961	-36.3885	-21.4887	*	*	*	*
pl04	1.4745	26/05/2017 17:56:18	Mowie pugu teraz	u	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.0691	-4.3141	21.238	-3.5013	19.3651	-2.7422	17.5186	-1.3792	15.5574	-0.5137	13.5365	0.082	11.4789	0.5673	9.3978	0.7709	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-19.9323	5.484	-22.579	5.1329	-24.9875	4.2415	-27.1706	2.9339	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.0793	26/05/2017 17:56:21	Mowie poko teraz	O	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.8208	-5.5034	21.1127	-4.227	19.3141	-3.1142	17.3967	-2.5794	15.4399	-2.2822	13.4723	-1.9578	11.4867	-1.7444	9.4908	-1.6601	7.4639	-1.3061	*	*	*	*	*	*	*	*	-4.9619	7.0117	-7.7318	8.0593	-10.4945	8.6875	-12.9582	8.2069	-15.2463	7.2215	-17.07	5.2093	-18.5173	2.6028	-19.7195	-0.21	-20.7425	-3.066	-22.1045	-5.1263	-23.7366	-6.662	*	*	*	*	*	*	*	*	*	*	*	*	-32.6656	-19.1287	*	*	*	*	*	*	-35.829	-26.9745
pl04	1.2198	26/05/2017 17:56:25	Mowie putu teraz	u	*	*	*	*	*	*	*	*	*	*	26.5917	-6.1252	24.9192	-4.9261	23.2179	-3.6011	21.4395	-2.3336	19.5265	-1.5634	17.544	-1.1289	15.5346	-0.857	13.5134	-0.6527	11.4827	-0.5485	9.4465	-0.5025	7.4063	-0.5197	5.3349	-0.3342	*	*	*	*	*	*	*	*	*	*	*	*	-13.4973	9.6749	-16.4494	10.175	*	*	*	*	-22.8198	5.5828	-24.6541	3.6676	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.3156	-18.784	-35.9418	-21.8361	-36.057	-24.348	-37.0754	-26.1375
pl04	1.168	26/05/2017 17:56:29	Mowie podo teraz	O	*	*	*	*	*	*	*	*	*	*	26.6043	-6.0807	24.7897	-5.4541	22.9615	-4.8294	21.127	-4.1439	19.2317	-3.7164	17.2949	-3.5816	15.3577	-3.5194	13.4274	-3.3804	11.4915	-3.1534	9.5236	-2.5193	7.4826	-1.5624	5.3625	-0.5892	*	*	*	*	*	*	*	*	*	*	-10.5214	8.7696	-13.302	9.143	-15.7607	8.4842	-17.9129	7.0881	-19.7517	5.1161	-21.121	2.4086	-22.2537	-0.4646	-23.406	-3.0558	-24.6104	-5.3737	-26.1159	-7.1327	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.9012	-23.7373	-36.7709	-26.3419
pl04	1.1887	26/05/2017 17:56:32	Mowie pata teraz	a	*	*	*	*	*	*	*	*	29.1454	-4.419	27.2442	-3.817	25.3164	-3.3076	23.3714	-2.8661	21.4171	-2.4638	19.4457	-2.1531	17.4707	-1.8514	15.488	-1.5576	13.4939	-1.2708	11.4842	-0.9842	9.4345	-0.1894	7.2661	1.3948	4.9477	3.239	2.4864	5.0558	-0.0694	6.5516	-2.5756	7.182	-5.0447	7.3398	-7.5135	7.3065	-9.9607	7.0611	-12.2848	6.3732	-14.4307	5.2193	-16.3553	3.616	-17.9179	1.3826	-19.334	-0.9303	-20.8002	-2.9666	-22.3216	-4.7811	-24.0345	-6.2229	*	*	-27.5844	-8.8787	*	*	*	*	*	*	*	*	*	*	*	*	-34.8874	-22.6563	-34.9254	-25.1665	-35.447	-27.231
pl04	1.1921	26/05/2017 17:56:36	Mowie pogo teraz	O	*	*	*	*	*	*	*	*	*	*	25.6925	-9.3062	24.156	-8.0361	22.5917	-6.601	20.9611	-5.1056	19.2137	-3.848	17.3468	-3.0713	15.4204	-2.5749	13.4648	-2.1941	11.4851	-1.2713	9.4316	-0.1127	7.2741	1.2865	4.9701	3.032	2.6048	4.2326	0.2137	4.975	-2.2787	5.8061	*	*	-7.4288	7.0146	-10.0751	7.4095	-12.6429	7.3483	-14.959	6.5162	-17.0164	5.0896	-18.7299	3.0357	-20.1455	0.5859	-21.3826	-1.9641	-22.4897	-4.5135	-23.6892	-6.7318	-24.9917	-8.6717	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-37.3915	-23.3827	*	*
pl04	1.2999	26/05/2017 17:56:40	Mowie puku teraz	u	*	*	*	*	*	*	*	*	*	*	*	*	24.5784	-6.3151	22.8474	-5.3761	21.144	-4.0458	19.3992	-2.4931	17.5432	-1.1368	15.5987	0.1084	13.5577	0.7546	11.4772	1.0937	9.3795	1.2486	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-13.5194	9.7349	-16.4642	10.2113	-18.7564	8.9684	-20.7745	7.1987	-22.4232	4.8418	-23.6287	1.9024	*	*	-23.2346	-7.4021	-22.5227	-12.0521	-22.0828	-15.8844	-22.444	-18.4116	*	*	*	*	*	*	*	*	*	*	-33.3267	-23.8703	-35.7128	-24.5969	*	*
