it02	1.2718	12/12/2016 14:45:36	Dico pucu lentamente	u	57.1060	-112.3993	115.1778	79.8771	63.6776	63.7275	49.7049	-14.6438	*	*	*	*	*	*	*	*	*	*	36.7542	-11.5592	34.7916	-10.4757	32.7503	-9.5492	30.6594	-8.6715	28.5491	-7.5605	26.3870	-6.2028	24.1170	-5.2367	21.7657	-3.1682	19.2776	-1.6939	16.5587	0.9332	13.7578	2.4323	10.8520	3.6695	7.8778	4.5782	4.4522	6.7844	0.6612	9.3892	-3.2534	11.4783	-6.9469	12.2739	-10.7131	12.8251	-14.4152	12.8754	-17.8345	12.1094	-20.8894	10.5716	-23.7580	8.7085	-25.3965	5.0738	-26.0005	0.3352	-25.3911	-5.4612	-24.3519	-11.1582	-23.6773	-15.9069	-23.0348	-20.1942	-23.6510	-22.9956	-24.7144	-25.2863	-26.0286	-27.3235	-25.1301	-30.8845	-22.9428	-35.0073	-21.1768	-38.5102	-22.3538	-40.1511	-23.8576	-41.6573
it02	1.4043	12/12/2016 14:46:32	Dico paga lentamente	a	66.8283	64.6917	65.5749	84.2531	135.1177	136.3387	55.8659	-3.5392	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	32.4719	3.3861	29.7466	3.3331	27.0411	3.1546	24.3723	3.2473	21.7019	3.4618	18.9995	3.9394	16.1909	5.0537	13.0418	7.9632	9.5574	11.2829	5.8264	14.2913	2.1900	15.7242	-1.3756	16.2766	-4.8321	16.1291	-8.1346	15.3639	-11.2952	14.1769	-14.2309	12.4903	-16.7895	10.1317	-18.8727	7.0960	-20.6452	3.8034	-21.7517	-0.1952	-22.2797	-4.6117	-22.5454	-8.9474	-23.2552	-12.3979	-23.8688	-15.7071	-24.4217	-18.8572	-25.0496	-21.7505	-26.3486	-23.9439	-27.7247	-26.0394	-29.6069	-27.7671	-31.8115	-29.3405	*	*	*	*	-38.5236	-34.5824
it02	1.2429	12/12/2016 14:50:53	Dico pugu lentamente	u	56.8477	119.3556	117.5278	83.7540	79.7778	80.0780	47.7861	-18.1023	*	*	*	*	*	*	*	*	*	*	36.1065	-13.9148	34.1336	-13.3039	32.2388	-12.2250	30.3950	-10.4302	28.4339	-8.6085	26.3238	-7.1067	24.1214	-5.0899	21.7540	-1.9530	19.0902	2.1011	16.2394	4.5108	13.2492	6.3611	10.0535	8.3652	6.4637	11.2741	2.7698	13.4330	-0.8060	14.3503	-4.4009	14.8590	-8.0899	15.2475	-11.7434	15.2176	-15.2815	14.6857	-18.3553	13.0951	-21.1007	10.9359	-22.7263	7.0827	-24.3172	3.5135	-24.6375	-1.4770	-25.1321	-5.7786	-25.2353	-10.1597	-25.4928	-14.0120	-24.8717	-18.4234	-23.6913	-22.9598	-23.2892	-26.4571	-23.7884	-29.0193	-24.4634	-31.3488	-23.4732	-34.6684	*	*	*	*	-24.4527	-41.3702
it02	1.4566	12/12/2016 14:51:15	Dico podo lentamente	O	66.2621	76.1548	76.7712	66.5253	46.1946	46.5041	56.9066	-1.6635	*	*	*	*	*	*	*	*	*	*	40.2658	1.2130	37.7644	2.3011	35.0972	2.7266	32.3811	2.7818	29.5942	1.9462	26.9207	1.4312	24.3068	1.0716	21.7271	0.8492	19.1631	0.6253	16.6144	0.3097	14.0877	-0.1164	11.5682	-0.5419	9.0525	-0.9840	6.5317	-1.4337	4.0008	-1.9027	1.2863	-1.8952	-1.4879	-1.9287	-4.3268	-2.0038	-7.0658	-2.4815	-10.0391	-2.6449	-13.1305	-2.8001	-16.1593	-3.2653	-18.8838	-4.3409	-21.3565	-5.8390	-23.6742	-7.5646	-25.7396	-9.5896	-27.6693	-11.7403	-29.0141	-14.4299	-30.3274	-17.0520	-31.4781	-19.7302	-32.7283	-22.2515	-34.2248	-24.5513	-35.8820	-26.7396	*	*	*	*	-40.3376	-33.7073
it02	1.2366	12/12/2016 14:51:32	Dico pata lentamente	a	68.4566	64.0945	64.8160	67.6919	34.4231	34.3893	59.2601	2.5784	*	*	*	*	*	*	*	*	*	*	*	*	37.9055	2.9073	35.2169	3.3525	32.4685	3.3634	29.7774	3.6131	27.1014	4.0159	24.3984	4.1165	21.7135	2.2614	19.0920	2.0664	16.4794	1.8219	13.8726	1.5453	11.2729	1.1944	8.6567	0.8901	5.9828	0.7356	3.3047	0.4510	0.6232	0.0581	-2.2187	-0.0273	-5.1431	-0.1083	-8.0460	-0.4332	-10.6365	-1.5141	-13.1573	-2.7539	-15.5745	-4.1869	-18.0119	-5.6013	-20.2198	-7.3503	-21.9179	-9.7162	-23.3702	-12.2678	-24.7427	-14.7950	-25.8299	-17.4996	-27.0545	-19.9656	-28.2020	-22.4214	-30.1575	-24.1977	-31.8016	-26.2388	*	*	*	*	*	*	*	*
it02	1.5351	12/12/2016 14:51:38	Dico pogo lentamente	O	49.3821	-1.6689	2.4574	82.4687	135.5043	136.3882	46.9873	-19.5421	*	*	*	*	*	*	*	*	*	*	*	*	33.6206	-15.5086	31.6560	-15.2731	29.6838	-15.1615	27.7397	-14.9228	25.9458	-12.5140	24.0258	-8.2650	21.7707	-3.6836	19.1925	0.0293	16.4123	2.5733	13.3266	5.7632	10.0384	8.4542	6.5959	10.6478	3.1254	12.0278	-0.4662	13.2015	-4.3160	14.6089	-8.0633	15.1783	-11.4975	14.6465	-14.0829	12.1811	-16.6124	9.7965	-18.9247	7.1857	-21.5202	5.1822	-23.5560	2.4131	-24.8525	-1.1910	-25.7332	-5.0421	-26.1180	-9.1619	-26.8512	-12.5942	-27.7082	-15.6888	-28.8945	-18.3277	-29.8649	-21.0554	-30.4941	-23.9429	-31.8543	-26.2021	-33.6088	-28.1921	*	*	*	*	-38.1133	-34.7803
it02	1.5784	12/12/2016 14:51:43	Dico paca lentamente	a	65.3747	76.3610	76.3654	81.3309	147.6307	148.2067	55.1225	-4.8791	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	32.1372	1.1596	29.4422	0.5637	26.7631	-0.8225	24.2525	-0.7329	21.7330	0.2320	19.0817	2.2742	16.1856	5.1131	13.1465	7.1549	9.9733	8.8370	6.8119	9.6253	3.4311	10.8196	-0.1090	11.9935	-3.4897	12.1745	-6.7756	11.8282	-9.8769	10.8834	-12.9943	9.9066	-15.8761	8.4029	-18.0593	5.6942	-19.9660	2.7331	-20.8419	-1.5103	-22.1754	-4.7503	-23.0880	-8.2827	-24.7137	-10.7492	-25.9467	-13.5383	-26.5630	-16.7929	-26.8966	-20.1062	-27.9184	-22.6544	-30.0111	-24.3085	-33.0512	-25.3686	*	*	*	*	*	*	-39.7471	-33.9922
it02	1.3961	12/12/2016 14:51:50	Dico pudu lentamente	u	68.0092	64.3584	65.8390	76.7411	-6.5131	6.5801	58.3594	0.9550	*	*	*	*	*	*	*	*	44.1236	4.4922	41.3613	5.1976	38.5558	5.7024	35.5642	5.1689	32.6672	4.6853	29.8068	3.8807	27.0913	3.8720	24.3932	3.9430	21.6974	3.9298	19.0028	3.8726	16.3104	3.7149	13.6031	3.6273	10.7517	4.2594	7.7202	5.3246	4.5278	6.4854	1.1694	7.6710	-2.2825	8.6181	-5.8138	9.3260	-9.0303	8.9178	-11.9796	7.7862	-14.6122	6.0107	-17.0831	4.0119	-19.5373	2.0576	-22.0267	0.2024	-23.3508	-3.1876	-23.8534	-7.3450	-22.8679	-12.8357	-21.2099	-18.4822	-20.0643	-23.0580	-19.9575	-26.2837	-19.3170	-29.7200	-16.8478	-34.2736	-13.8798	-38.7188	-13.0083	-41.3551	-13.5099	-42.9909	-15.2254	-43.9457	-16.4493	-45.2311
it02	1.4447	12/12/2016 14:52:01	Dico poto lentamente	O	66.8316	62.2649	63.3780	68.0771	51.2805	52.0837	56.5168	-2.3661	*	*	*	*	*	*	*	*	*	*	40.6232	2.5131	37.9029	2.8963	35.2018	3.2736	32.5380	3.8259	29.7574	3.4308	27.0077	2.6764	24.3249	1.6729	21.7209	1.4866	19.1234	1.4304	16.5242	1.3197	13.9220	1.1638	11.3022	1.0219	8.6427	0.9565	5.9537	0.8504	3.1375	1.0164	0.1520	1.4462	-2.9850	1.9662	-6.0035	1.8896	-8.9382	1.4311	-11.7602	0.6127	-14.6264	-0.2220	-17.2910	-1.4820	-19.9965	-2.7325	-22.2629	-4.6341	-24.4458	-6.6194	-26.3671	-8.8804	-28.3748	-11.0040	-29.7343	-13.7356	-30.8364	-16.5988	-32.3000	-19.0551	-33.9242	-21.3462	-34.8966	-24.0835	*	*	*	*	*	*	-39.8858	-33.9253
it02	1.3143	12/12/2016 14:52:13	Dico putu lentamente	u	68.4961	88.0471	89.4773	79.1478	10.2856	11.8315	60.4415	4.7078	*	*	*	*	*	*	*	*	43.8956	3.7755	41.1213	4.3249	38.3020	4.6116	35.5043	4.8557	32.8288	5.7607	30.1002	6.5493	27.3236	7.1949	24.4861	7.0288	21.6685	6.9413	18.8535	6.8981	15.9814	7.4011	12.9785	8.4529	9.7259	10.2916	6.3795	11.6726	3.0099	12.4840	-0.2192	12.3664	-3.5015	12.2092	-6.7750	11.8267	-10.0262	11.2303	-13.0643	10.0527	-15.8687	8.3888	-18.4923	6.4404	-20.8399	4.1102	-22.0141	0.1842	-22.7888	-3.9348	-23.1363	-8.2235	-22.7494	-12.9695	-22.1108	-17.5420	-21.4641	-21.7085	-22.8460	-23.7123	-25.0348	-25.0231	-27.7475	-26.0222	-30.6624	-27.0321	-32.7477	-28.7423	*	*	*	*	-38.9000	-34.4008
it02	1.6100	12/12/2016 14:52:26	Dico pada lentamente	a	68.4279	48.3001	49.7266	68.2039	13.9099	13.6205	53.5367	-7.7374	*	*	*	*	*	*	*	*	*	*	40.9667	3.7626	38.2648	4.4516	35.5140	4.9067	32.7231	5.0575	29.8916	4.6516	27.1057	4.0779	24.3841	3.6390	21.7020	3.4538	19.0346	3.2276	16.3841	2.8892	13.7402	2.5679	11.0969	2.2294	8.4314	1.9569	5.7628	1.6048	3.0831	1.2002	0.4120	0.6805	-2.3032	0.1923	-4.9822	-0.4819	-7.7067	-1.1423	-10.2978	-2.1551	-12.7858	-3.3942	-15.0100	-5.0764	-17.1247	-6.8838	-19.2222	-8.6766	-20.6938	-11.2158	-21.8859	-13.9457	-22.9164	-16.7012	-24.2017	-19.0693	-25.6056	-21.2556	-27.0669	-23.3538	-29.2332	-24.8974	-31.4357	-26.4936	-33.4436	-28.2976	*	*	*	*	-40.1871	-33.7799
it02	1.3725	12/12/2016 14:52:37	Dico poco lentamente	o	51.6856	52.7526	52.1462	77.7098	119.6165	119.5578	57.3569	-0.8518	*	*	*	*	*	*	*	*	*	*	*	*	*	*	31.9786	-13.5860	29.7182	-14.9330	27.9102	-13.3715	26.1168	-10.0679	24.0778	-6.5380	21.7726	-3.8844	19.2915	-1.9760	16.6614	-0.2163	13.7461	2.5229	10.7478	4.2823	7.4454	6.6258	4.1808	7.8569	0.7055	9.2397	-2.8641	10.3317	-6.3575	10.7406	-9.7608	10.6139	-12.7628	9.4227	-15.6497	7.9743	-18.3863	6.2577	-21.0433	4.4307	-23.5289	2.3740	-26.1815	0.5759	-27.1918	-3.2553	-28.0854	-6.9381	-28.2746	-11.1086	-29.7966	-13.6755	-30.3947	-16.9921	-31.0310	-20.0975	-32.8522	-22.1578	-35.1389	-23.9148	*	*	*	*	*	*	-40.1693	-33.7885
it02	1.5787	12/12/2016 14:52:49	Dico pucu lentamente	u	81.8829	51.6542	51.5102	80.5670	96.3199	95.9765	56.7376	-1.9682	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	31.3255	17.6957	27.9421	16.0424	24.6797	13.4653	21.6481	9.0555	18.9078	5.7975	16.3142	3.6726	13.4791	4.5854	10.4298	6.1525	7.1460	8.0434	3.8558	9.1414	0.3594	10.4097	-3.1842	11.2746	-6.7978	11.8858	-10.5366	12.4154	-14.0916	12.1994	-17.4487	11.3792	-20.5380	9.9661	-22.8520	7.2808	-24.5558	3.8585	-25.3108	-0.5818	-26.4019	-4.2229	-26.8382	-8.3479	-26.8429	-12.6029	-25.5323	-17.7865	-24.5347	-22.2089	-23.1996	-26.5306	-20.9260	-31.1863	-18.9489	-35.1889	-18.0051	-38.1623	-19.8800	-39.2681	-21.8647	-40.4114	-23.5426	-41.8092
it02	1.2993	12/12/2016 14:53:07	Dico paga lentamente	a	68.5243	62.7261	63.1143	83.4646	114.8003	116.1320	56.9063	-1.6640	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	29.7815	3.6503	27.1204	4.2881	24.3847	3.6613	21.7016	3.4992	18.9288	5.3715	15.9362	7.9072	12.6166	11.2484	9.2318	13.1975	5.7001	14.8895	2.1755	15.7815	-1.2664	15.9073	-4.5912	15.4194	-7.7883	14.4629	-10.8385	13.1163	-13.8819	11.7612	-16.8759	10.2951	-19.5255	8.2211	-21.2473	4.7523	-22.2816	0.5709	-22.6964	-4.0577	-22.9356	-8.4694	-23.4074	-12.2259	-24.0642	-15.5032	-25.3355	-17.9763	-26.0747	-20.8379	-27.7297	-22.8094	-29.0420	-25.0422	-30.4864	-27.1546	-29.7703	-30.6448	*	*	-30.2712	-35.9365	-32.0435	-37.7084
it02	1.3841	12/12/2016 14:53:56	Dico pugu lentamente	u	67.6692	258.4333	261.6167	84.8225	64.0687	64.7918	60.7320	5.2313	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	32.8522	5.9163	30.1387	6.8996	27.3786	7.9816	24.5397	8.8106	21.6551	8.3365	18.8437	7.0970	16.0506	6.6262	13.1755	6.9306	9.9565	8.9359	6.4278	11.4437	2.6099	14.0649	-1.2208	15.7529	-5.0296	16.7109	-8.6568	16.7225	-12.0152	15.8487	-15.3252	14.7771	-18.6313	13.6175	-20.9909	10.7466	-22.0564	6.0272	-22.1575	0.3915	-22.7563	-3.9780	-23.3996	-7.9010	-23.7330	-11.8578	-23.9561	-15.6160	-23.0721	-20.1583	-20.7547	-25.5741	-18.0345	-30.7736	-16.7983	-34.3111	-17.7138	-36.0489	*	*	*	*	*	*	-22.3441	-42.3874
it02	1.5158	12/12/2016 14:54:17	Dico podo lentamente	O	66.7329	71.9798	73.2269	65.7455	45.0452	45.5284	59.9834	3.8821	*	*	*	*	*	*	*	*	43.3520	2.0668	40.6861	2.7418	37.9699	3.1841	35.2435	3.4917	32.4708	3.3790	29.6758	2.6886	26.9524	1.8857	24.3150	1.3435	21.7239	1.1805	19.1499	0.8920	16.5961	0.5148	14.0539	0.1450	11.5032	-0.1599	8.9343	-0.4244	6.3410	-0.6800	3.7222	-0.9609	1.1196	-1.4040	-1.5330	-1.8112	-4.3021	-2.0613	-7.0672	-2.4785	-9.9726	-2.7707	-12.7076	-3.5290	-15.7842	-3.8565	-18.5839	-4.7744	-21.2331	-6.0031	-23.3628	-7.9460	-25.2582	-10.1338	-26.9363	-12.5054	-28.4320	-14.9911	-29.3789	-17.8964	-31.0822	-20.0554	-32.0115	-22.7942	-34.9252	-24.0636	*	*	*	*	*	*	-42.8528	-32.4940
it02	1.5095	12/12/2016 14:55:06	Dico pata lentamente	a	69.4913	71.4119	71.9402	69.6426	25.7498	25.7931	56.4455	-2.4946	*	*	*	*	*	*	*	*	*	*	40.8557	3.3588	38.2844	4.5360	35.5646	5.1712	32.7807	5.4403	29.9273	4.9768	27.1159	4.2236	24.3832	3.6098	21.7027	3.3786	19.0346	3.2286	16.3692	3.0566	13.7064	2.8292	11.0398	2.5649	8.3505	2.3401	5.5750	2.3469	2.7935	2.1793	-0.0537	2.0524	-2.9539	1.8854	-5.9603	1.7891	-8.8906	1.3315	-11.5151	0.1488	-13.8826	-1.5039	-16.0572	-3.4262	-18.0685	-5.5194	-19.8896	-7.7894	-21.3943	-10.3576	-23.0095	-12.6756	-24.6630	-14.8781	-26.1957	-17.1470	-28.4646	-18.7103	-30.4003	-20.6156	*	*	*	*	*	*	-31.7709	-32.3189	-31.4647	-35.3011	-30.8685	-38.2752
