it01	1.3554	29/11/2016 15:12:42	Dico pogo lentamente	O	51.7866	3.6074	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.7247	5.8527	15.8774	4.9347	13.0703	6.078	10.1501	7.5313	7.0774	9.2124	3.8825	10.6404	0.7339	10.9712	-2.4255	11.0299	-5.3764	10.064	-8.9254	11.1038	-12.4298	11.5293	-15.6533	10.9041	-18.0829	8.3631	-20.3513	5.7356	-21.7148	1.6577	-22.497	-2.9421	-22.991	-7.4685	-24.4911	-10.08	-25.4358	-13.2506	-26.3656	-16.1989	-26.568	-19.7555	-27.4059	-22.3763	-27.8601	-25.2185	-28.4422	-27.7775	-28.6912	-30.4787	-29.0231	-32.9692	-29.7543	-35.0702	-30.613	-37.0363	-31.2489	-39.101	-31.2507	-41.4542	-31.6326	-43.5323
it01	1.3179	29/11/2016 15:12:53	Dico poto lentamente	O	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.3417	11.4323	25.0319	10.113	21.9972	10.1274	19.0188	10.6748	15.9994	10.6886	12.9844	10.7189	9.9964	10.1686	6.9804	10.2003	3.9935	9.8391	1.2123	8.3015	-1.4375	6.5495	-4.2291	5.6937	-7.031	4.9014	-9.5455	3.2743	-11.74	0.987	-14.07	-0.7315	-16.4243	-2.2861	-18.4406	-4.4081	-20.1501	-6.9052	-21.9768	-9.0357	-24.2609	-10.4065	-26.453	-11.923	-28.1161	-14.093	-29.4154	-16.5941	-30.7166	-18.9817	-32.2432	-21.0674	-33.0952	-23.7086	-33.1226	-26.904	-33.1587	-29.8958	-33.4775	-32.5264	-34.4791	-34.614	-35.4435	-36.6993	-37.2678	-38.3194	-38.7723	-40.166
it01	1.6741	29/11/2016 15:13:33	Dico pugu lentamente	u	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.8851	8.483	15.9521	8.461	13.03	8.2553	10.0998	8.3933	7.1235	8.7436	4.1001	9.0688	0.7606	10.8224	-2.7479	12.4921	-6.2846	13.5234	-9.6688	13.5376	-12.6906	12.2759	-15.5626	10.6741	-18.1346	8.4804	-20.5534	6.1485	-22.8096	3.6859	-24.8563	1.042	-26.6541	-1.808	-27.6549	-5.5923	-27.7867	-10.1822	-27.3912	-14.9651	-27.2404	-19.0089	-26.767	-23.0314	-25.9989	-26.9811	-24.6331	-31.1082	-23.7638	-34.4535	-22.9028	-37.5174	-22.766	-39.8449	-22.7665	-41.9522	-22.6336	-44.0336	-23.1728	-45.6624	-23.719	-47.2635
it01	1.1554	29/11/2016 15:13:39	Dico pada lentamente	a	50.9947	2.1497	*	*	*	*	*	*	*	*	*	*	33.9059	8.3009	30.9058	8.7243	27.896	8.9834	24.8997	9.177	21.895	9.1153	18.9111	8.9092	15.9571	8.6963	13.0234	8.6112	10.0964	8.4521	7.1567	8.4055	4.2187	8.2125	1.2973	7.8272	-1.322	6.0256	-3.8312	4.1777	-6.2153	2.2307	-8.6587	0.736	-10.9538	-1.0053	-12.9989	-3.1588	-15.1137	-4.9633	-17.0659	-6.9549	-18.8045	-9.1774	-20.2991	-11.6282	-21.8517	-13.8238	-23.5678	-15.6887	-25.8722	-16.7926	-27.9822	-18.1854	-29.1503	-20.5877	-30.0258	-23.1674	-30.4848	-25.9913	-31.2957	-28.3778	-31.7006	-30.9793	-32.4364	-33.2377	-33.7669	-35.0603	-34.1138	-37.4607	-34.4303	-39.7977	-34.6205	-42.1235
it01	1.0148	29/11/2016 15:13:44	Dico poco lentamente	O	48.8592	-1.7813	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.6984	5.4202	15.8411	3.2232	13.1383	2.4026	10.3632	3.873	7.4164	5.7613	4.1846	8.459	1.1295	8.764	-2.1131	9.6134	-5.2793	9.6941	-8.8472	10.8477	-12.3229	11.2234	-15.5303	10.5923	-18.1266	8.4623	-20.6481	6.3419	-22.7456	3.5675	-23.7875	-0.7629	-24.5365	-5.0802	-25.2597	-8.9897	-26.5195	-11.8362	-27.4189	-14.9317	-27.9444	-18.2273	-28.7201	-21.0287	-29.9027	-23.284	-30.8614	-25.662	-31.5294	-28.1892	-31.9427	-30.7995	-32.5392	-33.1674	-33.1578	-35.4419	-33.7017	-37.6966	-34.5496	-39.7355	-35.4204	-41.7464
it01	1.1333	29/11/2016 15:13:49	Dico pata lentamente	a	52.0654	4.1206	*	*	*	*	*	*	*	*	*	*	*	*	31.0904	9.551	28.0777	9.9817	25.0585	10.3011	22.0331	10.4832	18.9976	10.3267	15.9883	10.1645	12.997	10.039	10.006	10.0033	7.0317	9.6785	4.0574	9.3771	1.0681	9.1067	-1.7077	7.7747	-4.2246	5.6765	-6.3885	2.7978	-8.648	0.7054	-10.8043	-1.3841	-12.9082	-3.3644	-14.8827	-5.4352	-16.8906	-7.2798	-18.9716	-8.8952	-20.7891	-10.871	-22.8359	-12.4278	-24.6937	-14.2192	-26.7409	-15.7474	-28.2485	-17.8896	-29.8594	-19.8606	-30.9037	-22.336	-31.6941	-24.9338	-32.0057	-27.805	-32.6879	-30.2456	-33.5435	-32.4813	-34.603	-34.5364	-35.1362	-36.8753	-35.5747	-39.2015	-35.965	-41.4896
it01	1.1854	29/11/2016 15:13:59	Dico podo lentamente	O	*	*	*	*	*	*	*	*	*	*	*	*	*	*	31.1062	9.6218	28.0807	9.9984	25.0217	10.041	21.9376	9.5377	18.9121	8.9246	15.956	8.6423	13.0225	8.6609	10.0862	8.6279	7.1846	8.1215	4.301	7.6185	1.3855	7.3355	-1.5441	7.0326	-4.3634	6.205	-7.184	5.4024	-9.8569	4.1653	-12.4938	2.8973	-14.7758	0.8681	-16.9358	-1.2412	-18.9772	-3.414	-20.8652	-5.6977	-22.8797	-7.6405	-24.8369	-9.5894	-26.7792	-11.4973	-28.3149	-13.8538	-29.1913	-16.8429	-30.4233	-19.2824	-31.6878	-21.5934	-33.09	-23.7132	-33.3755	-26.7	-33.6096	-29.5607	-33.8864	-32.2469	-34.3197	-34.7139	-34.2403	-37.3882	-34.9991	-39.5014	-35.7849	-41.5745
it01	1.2362	29/11/2016 15:14:11	Dico paca lentamente	a	45.832	-7.3537	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.1066	3.5617	21.5354	5.5529	18.772	6.6268	15.9395	7.865	13.0281	8.3561	10.0173	9.8099	6.915	10.8663	3.8393	10.952	0.8528	10.3079	-2.1795	9.9145	-5.5428	10.6978	-8.8266	10.7801	-12.0355	10.4007	-15.0099	9.2735	-17.6786	7.4469	-20.1819	5.3896	-22.2662	2.6792	-24.1654	-0.1247	-24.8595	-4.5813	-25.1675	-9.1206	-24.8446	-14.0222	-24.6028	-18.3198	-25.2399	-21.2301	-26.9256	-22.8688	-28.6309	-24.4884	-29.3208	-27.0091	-29.3637	-29.9363	-30.3314	-31.9969	-31.12	-34.1371	-32.1649	-36.0639	-32.9618	-38.1202	-34.0451	-39.9983	-35.0707	-41.9112
it01	1.0827	29/11/2016 15:14:22	Dico pucu lentamente	u	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.0497	10.6483	*	*	15.9877	10.1399	12.9947	10.1621	9.9806	10.4399	6.8983	11.0359	3.7772	11.4004	0.6445	11.4702	-2.6808	12.188	-5.964	12.3022	-9.3459	12.4803	-12.5283	11.8113	-15.412	10.2926	-18.2882	8.8284	-21.0698	7.2034	-23.5451	5.0486	-25.8201	2.6695	-27.2592	-0.873	-27.4688	-5.8563	-26.7664	-11.5138	-25.4314	-17.3228	-24.9101	-21.5964	-24.7503	-25.0992	-24.6313	-28.2763	-23.942	-31.7125	-23.6733	-34.5266	-23.664	-36.9518	-23.5937	-39.2794	-23.6292	-41.4117	-22.9838	-43.8331	-23.0138	-45.7453	-23.5016	-47.366
it01	1.1537	29/11/2016 15:14:28	Dico paga lentamente	a	47.3386	-4.5804	*	*	*	*	*	*	*	*	*	*	*	*	29.0002	0.1909	26.4803	1.204	23.8126	1.4803	21.1563	1.7973	18.5353	2.7456	15.8972	5.8673	13.0086	9.4075	9.8892	12.0082	6.6828	13.2299	3.5265	13.2108	0.3453	13.14	-2.6812	12.1897	-5.9156	12.118	-9.0525	11.5198	-12.1828	10.8223	-15.0143	9.2846	-17.4215	6.8643	-19.8453	4.7021	-21.8035	1.822	-23.8252	-0.6993	-24.8545	-4.5889	-25.0732	-9.2543	-24.4802	-14.4978	-24.4069	-18.5554	-25.395	-21.0579	-26.3528	-23.456	-27.2574	-25.7892	-27.9168	-28.2369	-28.8583	-30.3439	-29.6912	-32.4726	-29.9775	-34.9177	-30.2677	-37.2526	-30.3809	-39.5979	-31.0756	-41.5454	-31.8428	-43.4332
